;id_l;id_r;regular_jaccard;exec_time_regular;bc_jaccard;calc_bcjaccard;exec_time_bc;estimated_gas
6654;41694;27692;0.536741214057508;0.0;53;0.536741214057508;0.1955111026763916;2074612
6655;41694;33055;0.5789473684210527;0.0;57;0.5789473684210527;0.21071434020996094;2080117
6656;41695;20334;0.46883468834688347;0.0;46;0.46883468834688347;0.24637055397033691;2082921
6657;41695;22895;0.418848167539267;0.0;41;0.418848167539267;0.24367332458496094;2073847
6658;41695;25265;0.4746192893401015;0.0;47;0.4746192893401015;0.2577552795410156;2095774
6659;41701;30588;0.703971119133574;0.0;70;0.703971119133574;0.19994544982910156;2092747
6660;41710;19458;0.48509485094850946;0.0;48;0.48509485094850946;0.19790983200073242;2087583
6661;41710;28930;0.622093023255814;0.0;62;0.622093023255814;0.20237517356872559;2112803
6662;41710;35834;0.47058823529411764;0.0;47;0.47058823529411764;0.20624423027038574;2085647
6663;41711;19458;0.48509485094850946;0.0;48;0.48509485094850946;0.21425414085388184;2087583
6664;41711;28930;0.622093023255814;0.0;62;0.622093023255814;0.19759249687194824;2112803
6665;41711;35834;0.47058823529411764;0.0;47;0.47058823529411764;0.20027589797973633;2085647
6666;41851;5941;0.5;0.0;50;0.5;0.20531129837036133;2080169
6667;41851;9707;0.5;0.0;50;0.5;0.19851040840148926;2080169
6668;41851;32776;0.4526627218934911;0.0;45;0.4526627218934911;0.19217491149902344;2064932
6669;41854;7124;0.407514450867052;0.0;40;0.407514450867052;0.19253325462341309;2056240
6670;41854;11765;0.46551724137931033;0.0;46;0.46551724137931033;0.2106471061706543;2072715
6671;41854;12935;0.6360544217687075;0.0;63;0.6360544217687075;0.2017531394958496;2087874
6672;41854;14807;0.6360544217687075;0.0;63;0.6360544217687075;0.20840668678283691;2087874
6673;41854;26487;0.6360544217687075;0.0;63;0.6360544217687075;0.18999767303466797;2087874
6674;41857;21697;0.425;0.0;42;0.425;0.20242762565612793;2050301
6675;41857;31480;0.5490196078431373;0.001001119613647461;54;0.5490196078431373;0.22760224342346191;2074059
6676;41857;32513;0.43478260869565216;0.0;43;0.43478260869565216;0.2450883388519287;2053567
6677;41858;34578;0.7086330935251799;0.0009970664978027344;70;0.7086330935251799;0.430433988571167;2094380
6678;41861;940;0.5568627450980392;0.0;55;0.5568627450980392;0.19753694534301758;2049828
6679;41861;1093;0.5285171102661597;0.0;52;0.5285171102661597;0.21509933471679688;2048129
6680;41861;1094;0.5285171102661597;0.0;52;0.5285171102661597;0.19361376762390137;2048129
6681;41861;8495;0.5141843971631206;0.0;51;0.5141843971631206;0.20911312103271484;2054292
6682;41861;8914;0.5725190839694656;0.0;57;0.5725190839694656;0.19856476783752441;2056597
6683;41861;18759;0.42356687898089174;0.0;42;0.42356687898089174;0.19338345527648926;2047496
6684;41861;33546;0.4249201277955272;0.0;42;0.4249201277955272;0.20756053924560547;2047417
6685;41865;13859;0.5513307984790875;0.0;55;0.5513307984790875;0.2319808006286621;2052791
6686;41869;3793;0.49712643678160917;0.0;49;0.49712643678160917;0.21072888374328613;2081262
6687;41872;2585;0.4899713467048711;0.0;48;0.4899713467048711;0.22597479820251465;2079787
6688;41875;32599;0.6137184115523465;0.0;61;0.6137184115523465;0.20381665229797363;2073322
6689;41877;25782;0.49019607843137253;0.000995635986328125;49;0.49019607843137253;0.20355963706970215;2060073
6690;41878;31990;0.6808510638297872;0.0;68;0.6808510638297872;0.5861093997955322;2090811
6691;41880;34454;0.5189003436426117;0.0;51;0.5189003436426117;0.18723440170288086;2059665
6692;41883;35062;0.415041782729805;0.000997781753540039;41;0.415041782729805;0.2115929126739502;2063483
6693;41934;8281;0.46075085324232085;0.0;46;0.46075085324232085;0.30014562606811523;2047391
6694;41934;12638;0.43202416918429004;0.0;43;0.43202416918429004;0.18899917602539062;2056609
6695;41934;19872;0.4910394265232975;0.0;49;0.4910394265232975;0.19001221656799316;2047839
6696;41934;32513;0.496551724137931;0.0;49;0.496551724137931;0.19300127029418945;2054147
6697;41977;16501;0.5508196721311476;0.0;55;0.5508196721311476;0.19603443145751953;2073980
6698;41977;17421;0.47112462006079026;0.0;47;0.47112462006079026;0.18402767181396484;2065775
6699;41977;21434;0.4195583596214511;0.0;41;0.4195583596214511;0.19299769401550293;2047733
6700;41977;27575;0.40498442367601245;0.0;40;0.40498442367601245;0.19203734397888184;2045718
6701;41977;31451;0.5490196078431373;0.0;54;0.5490196078431373;0.18401479721069336;2074059
6702;41977;32793;0.5508196721311476;0.0;55;0.5508196721311476;0.2609996795654297;2073980
6703;41977;33350;0.7519685039370079;0.0;75;0.7519685039370079;0.22800016403198242;2087822
6704;41979;10143;0.5324675324675324;0.0;53;0.5324675324675324;0.199568510055542;2071109
6705;41980;19401;0.5125786163522013;0.0;51;0.5125786163522013;0.20766425132751465;2071122
6706;42013;35062;0.5032467532467533;0.0;50;0.5032467532467533;0.2041177749633789;2064116
6707;42021;9702;0.5454545454545454;0.0;54;0.5454545454545454;0.18843984603881836;2074217
6708;42025;16040;0.494949494949495;0.0;49;0.494949494949495;0.20393013954162598;2057031
6709;42026;28877;0.6549520766773163;0.0;65;0.6549520766773163;0.22849655151367188;2103361
6710;42026;32946;0.4734042553191489;0.0009968280792236328;47;0.4734042553191489;0.277787446975708;2087359
6711;42029;19896;0.5915492957746479;0.0;59;0.5915492957746479;0.19698500633239746;2072321
6712;42030;7707;0.38848920863309355;0.0;38;0.38848920863309355;0.20343732833862305;2025227
6713;42030;13224;0.4423791821561338;0.0;44;0.4423791821561338;0.19741487503051758;2033063
6714;42030;16012;0.5320754716981132;0.0;53;0.5320754716981132;0.18708252906799316;2049841
6715;42030;17465;0.7417840375586855;0.0;74;0.7417840375586855;0.20555567741394043;2058942
6716;42030;25246;0.4679245283018868;0.0;46;0.4679245283018868;0.19932961463928223;2036632
6717;42030;28654;0.36394557823129253;0.0;36;0.36394557823129253;0.2006840705871582;2025714
6718;42031;10814;0.40809968847352024;0.0;40;0.40809968847352024;0.25582242012023926;2046495
6719;42031;12765;0.44982698961937717;0.0;44;0.44982698961937717;0.19138383865356445;2043190
6720;42053;4635;0.4125874125874126;0.0;41;0.4125874125874126;0.1991415023803711;2033629
6721;42053;14061;0.42045454545454547;0.0;42;0.42045454545454547;0.2102673053741455;2026452
6722;42053;18818;0.3888888888888889;0.0;38;0.3888888888888889;0.18814945220947266;2029125
6723;42053;29632;0.37583892617449666;0.0;37;0.37583892617449666;0.20180296897888184;2029915
6724;42053;30588;0.7783018867924528;0.0009984970092773438;77;0.7783018867924528;0.20272469520568848;2064302
6725;42053;34026;0.42105263157894735;0.0;42;0.42105263157894735;0.19606947898864746;2027387
6726;42053;34857;0.37894736842105264;0.0;37;0.37894736842105264;0.2037525177001953;2025780
6727;42146;7343;0.5463258785942492;0.0;54;0.5463258785942492;0.19875431060791016;2076943
6728;42146;12852;0.5907590759075908;0.0;59;0.5907590759075908;0.1940760612487793;2082369
6729;42147;8038;0.47398843930635837;0.0009958744049072266;47;0.47398843930635837;0.22429895401000977;2074111
6730;42147;16263;0.5898305084745763;0.0;58;0.5898305084745763;0.21704363822937012;2077852
6731;42147;16303;0.5898305084745763;0.0;58;0.5898305084745763;0.20354032516479492;2077852
6732;42147;17662;0.5487012987012987;0.0;54;0.5487012987012987;0.2314152717590332;2074994
6733;42147;26298;0.5282392026578073;0.0;52;0.5282392026578073;0.1950209140777588;2066671
6734;42147;32517;0.5487012987012987;0.0;54;0.5487012987012987;0.20316815376281738;2074994
6735;42147;32693;0.5487012987012987;0.0;54;0.5487012987012987;0.2043297290802002;2074994
6736;42147;35243;0.41904761904761906;0.0;41;0.41904761904761906;0.20830583572387695;2046798
6737;42148;19302;0.4533333333333333;0.0;45;0.4533333333333333;0.19344091415405273;2048721
6738;42148;22513;0.4263322884012539;0.0;42;0.4263322884012539;0.20627117156982422;2050222
6739;42148;24718;0.3839779005524862;0.0;38;0.3839779005524862;0.18781518936157227;2055950
6740;42148;31480;0.425;0.0;42;0.425;0.18757271766662598;2050301
6741;42149;26;0.7421875;0.0;74;0.7421875;0.19870853424072266;2087203
6742;42149;14287;0.49538461538461537;0.0;49;0.49538461538461537;0.19045782089233398;2070121
6743;42149;18183;0.4921135646687697;0.0;49;0.4921135646687697;0.22479677200317383;2065604
6744;42150;8265;0.5965665236051502;0.0;59;0.5965665236051502;0.19766974449157715;2045759
6745;42150;28961;0.7644444444444445;0.0;76;0.7644444444444445;0.20535922050476074;2070768
6746;42151;32279;0.47293447293447294;0.0;47;0.47293447293447294;0.21172881126403809;2076060
6747;42152;10662;0.5469798657718121;0.0;54;0.5469798657718121;0.19469356536865234;2069542
6748;42152;17092;0.5238095238095238;0.0;52;0.5238095238095238;0.20249176025390625;2062233
6749;42152;19522;0.46449704142011833;0.0;46;0.46449704142011833;0.21949505805969238;2068040
6750;42152;19742;0.4473684210526316;0.0;44;0.4473684210526316;0.2059175968170166;2065248
6751;42152;31574;0.44954128440366975;0.0;44;0.44954128440366975;0.19993257522583008;2059401
6752;42152;33799;0.5868055555555556;0.0;58;0.5868055555555556;0.20540928840637207;2073414
6753;42152;34896;0.46488294314381273;0.000997304916381836;46;0.46488294314381273;0.19821858406066895;2050973
6754;42153;3677;0.4769736842105263;0.0;47;0.4769736842105263;0.20486021041870117;2056030
6755;42153;11320;0.44868035190615835;0.0;44;0.44868035190615835;0.23225855827331543;2065169
6756;42153;22363;0.41975308641975306;0.0;41;0.41975308641975306;0.19375872611999512;2050617
6757;42153;23105;0.44868035190615835;0.0;44;0.44868035190615835;0.2160332202911377;2065169
6758;42154;1558;0.4921135646687697;0.0;49;0.4921135646687697;0.18963289260864258;2065604
6759;42154;4960;0.4921135646687697;0.0;49;0.4921135646687697;0.19186186790466309;2065604
6760;42154;10142;0.5111111111111111;0.0;51;0.5111111111111111;0.19382524490356445;2069331
6761;42154;14814;0.45565749235474007;0.0;45;0.45565749235474007;0.2028636932373047;2060955
6762;42154;19635;0.411214953271028;0.0;41;0.411214953271028;0.216139554977417;2047272
6763;42154;20145;0.5047021943573667;0.0;50;0.5047021943573667;0.21735048294067383;2069647
6764;42155;17752;0.5307443365695793;0.0;53;0.5307443365695793;0.4014120101928711;2071188
6765;42155;18214;0.44805194805194803;0.0;44;0.44805194805194803;0.20487666130065918;2050907
6766;42155;30027;0.48742138364779874;0.0;48;0.48742138364779874;0.191162109375;2064906
6767;42155;34878;0.5016393442622951;0.0010023117065429688;50;0.5016393442622951;0.19347429275512695;2062325
6768;42158;26683;0.6418918918918919;0.0;64;0.6418918918918919;0.20491981506347656;2090363
6769;42159;25753;0.5902777777777778;0.0;59;0.5902777777777778;0.21022772789001465;2074191
6770;42166;24878;0.7537993920972644;0.0;75;0.7537993920972644;0.21675992012023926;2138036
6771;42167;29009;0.48314606741573035;0.0;48;0.48314606741573035;0.1976330280303955;2081117
6772;42167;29868;0.4117647058823529;0.0;41;0.4117647058823529;0.25927209854125977;2068553
6773;42172;9416;0.4166666666666667;0.0;41;0.4166666666666667;0.1962265968322754;2040174
6774;42259;20561;0.4603174603174603;0.0;46;0.4603174603174603;0.2414226531982422;2056899
6775;42259;28922;0.5789473684210527;0.0;57;0.5789473684210527;0.19560933113098145;2080117
6776;42268;28971;0.8049645390070922;0.0009968280792236328;80;0.8049645390070922;0.20702028274536133;2118006
6777;42268;33169;0.643312101910828;0.001001119613647461;64;0.643312101910828;0.22479963302612305;2101109
6778;42268;34584;0.5698630136986301;0.0;56;0.5698630136986301;0.19317889213562012;2109800
6779;42268;35698;0.4818941504178273;0.0;48;0.4818941504178273;0.1957707405090332;2082131
6780;42268;35856;0.48520710059171596;0.0009560585021972656;48;0.48520710059171596;0.22048354148864746;2073479
6781;42497;16407;0.7290969899665551;0.0;72;0.7290969899665551;0.20822453498840332;2112356
6782;42497;33240;0.6915254237288135;0.0;69;0.6915254237288135;0.21003127098083496;2101162
6783;42497;33657;0.6442307692307693;0.001001119613647461;64;0.6442307692307693;0.19182252883911133;2100174
6784;42498;21111;0.5615615615615616;0.0;56;0.5615615615615616;0.22638607025146484;2090955
6785;42498;25037;0.6655737704918033;0.0;66;0.6655737704918033;0.21644043922424316;2101175
6786;42498;26909;0.6838709677419355;0.0;68;0.6838709677419355;0.41262149810791016;2108563
6787;42498;31990;0.7075812274368231;0.0;70;0.7075812274368231;0.2457411289215088;2093524
6788;42498;33095;0.5904761904761905;0.0;59;0.5904761904761905;0.22074651718139648;2088756
6789;42500;1873;0.6806083650190115;0.0;68;0.6806083650190115;0.20440244674682617;2079209
6790;42500;13037;0.6413793103448275;0.0;64;0.6413793103448275;0.2039334774017334;2086781
6791;42500;33281;0.6013289036544851;0.0;60;0.6013289036544851;0.2228991985321045;2083765
6792;42586;10033;0.46488294314381273;0.0;46;0.46488294314381273;0.19853591918945312;2050973
6793;42586;12849;0.6357142857142857;0.0;63;0.6357142857142857;0.20515084266662598;2079775
6794;42587;19526;0.5016181229773463;0.0;50;0.5016181229773463;0.19128990173339844;2064195
6795;42587;21475;0.4171974522292994;0.0;41;0.4171974522292994;0.21573472023010254;2045942
6796;42587;27085;0.4171974522292994;0.0;41;0.4171974522292994;0.19336748123168945;2045942
6797;42587;32048;0.42342342342342343;0.0;42;0.42342342342342343;0.3099076747894287;2055213
6798;42590;229;0.5709342560553633;0.0;57;0.5709342560553633;0.2007584571838379;2070385
6799;42590;10288;0.4889589905362776;0.0;48;0.4889589905362776;0.1918489933013916;2064827
6800;42590;12084;0.5907590759075908;0.0009553432464599609;59;0.5907590759075908;0.20116305351257324;2082369
6801;42590;23926;0.4921135646687697;0.0;49;0.4921135646687697;0.18970513343811035;2065604
6802;42590;24896;0.4889589905362776;0.0010001659393310547;48;0.4889589905362776;0.27328991889953613;2064827
6803;42592;21964;0.5856164383561644;0.0;58;0.5856164383561644;0.20129656791687012;2075284
6804;42592;33686;0.5856164383561644;0.0;58;0.5856164383561644;0.1968541145324707;2075284
6805;42592;34283;0.524390243902439;0.0;52;0.524390243902439;0.20409727096557617;2078905
6806;42593;31212;0.5668789808917197;0.0;56;0.5668789808917197;0.1997373104095459;2082461
6807;42593;33251;0.40063091482649843;0.0;40;0.40063091482649843;0.19803357124328613;2043071
6808;42594;23670;0.5340909090909091;0.0;53;0.5340909090909091;0.19752764701843262;2049762
6809;42594;30254;0.44904458598726116;0.0;44;0.44904458598726116;0.18675923347473145;2053712
6810;42594;35717;0.6877637130801688;0.0;68;0.6877637130801688;0.22148776054382324;2064723
6811;42595;18618;0.5244755244755245;0.0;52;0.5244755244755245;0.24593830108642578;2058493
6812;42596;16263;0.5048543689320388;0.0;50;0.5048543689320388;0.19831156730651855;2064972
6813;42596;16303;0.5048543689320388;0.0;50;0.5048543689320388;0.20620346069335938;2064972
6814;42596;17662;0.4921135646687697;0.0;49;0.4921135646687697;0.21165204048156738;2065604
6815;42596;26298;0.5616438356164384;0.0;56;0.5616438356164384;0.19406390190124512;2069845
6816;42596;32517;0.4921135646687697;0.0;49;0.4921135646687697;0.21322107315063477;2065604
6817;42596;32693;0.4921135646687697;0.0;49;0.4921135646687697;0.1995222568511963;2065604
6818;42596;35243;0.5275862068965518;0.0;52;0.5275862068965518;0.18833374977111816;2061140
6819;42599;4445;0.5970695970695971;0.000997304916381836;59;0.5970695970695971;0.1997225284576416;2067567
6820;42603;23619;0.5424354243542435;0.0009999275207519531;54;0.5424354243542435;0.2500584125518799;2054977
6821;42604;8794;0.6653061224489796;0.0;66;0.6653061224489796;0.25714945793151855;2065355
6822;42604;21095;0.5546875;0.0;55;0.5546875;0.21562862396240234;2049907
6823;42604;23830;0.5686274509803921;0.0010008811950683594;56;0.5686274509803921;0.26852941513061523;2052159
6824;42608;35257;0.49740932642487046;0.000989675521850586;49;0.49740932642487046;0.23063039779663086;2099027
6825;42611;33238;0.48638132295719844;0.0;48;0.48638132295719844;0.21817898750305176;2036777
6826;42762;11675;0.5855263157894737;0.000989675521850586;58;0.5855263157894737;0.21940207481384277;2081671
6827;42762;14318;0.6360544217687075;0.0;63;0.6360544217687075;0.214552640914917;2087874
6828;42762;21882;0.6360544217687075;0.0;63;0.6360544217687075;0.19867706298828125;2087874
6829;42762;33787;0.5033112582781457;0.0;50;0.5033112582781457;0.22791671752929688;2061311
6830;42764;25531;0.5907590759075908;0.0;59;0.5907590759075908;0.23597478866577148;2082369
6831;42764;34590;0.6360544217687075;0.0;63;0.6360544217687075;0.20080327987670898;2087874
6832;42765;17051;0.4471299093655589;0.0009882450103759766;44;0.4471299093655589;0.20365571975708008;2060494
6833;42765;17556;0.4471299093655589;0.0;44;0.4471299093655589;0.2020893096923828;2060494
6834;42765;18298;0.41818181818181815;0.0;41;0.41818181818181815;0.18877363204956055;2052645
6835;42765;20398;0.4176829268292683;0.0;41;0.4176829268292683;0.20267462730407715;2051710
6836;42765;25508;0.5353535353535354;0.0;53;0.5353535353535354;0.20565509796142578;2066355
6837;42766;34270;0.4666666666666667;0.0;46;0.4666666666666667;0.1987006664276123;2058453
6838;42767;2627;0.45918367346938777;0.0;45;0.45918367346938777;0.4774174690246582;2047470
6839;42767;4374;0.573076923076923;0.0;57;0.573076923076923;0.2106311321258545;2055662
6840;42767;4988;0.6102941176470589;0.0;61;0.6102941176470589;0.30045413970947266;2069819
6841;42767;5200;0.44966442953020136;0.0;44;0.44966442953020136;0.2001328468322754;2047009
6842;42767;8471;0.6185185185185185;0.0;61;0.6185185185185185;0.18859171867370605;2070438
6843;42767;8806;0.7242798353909465;0.0;72;0.7242798353909465;0.2008056640625;2075298
6844;42767;9007;0.4542372881355932;0.0;45;0.4542372881355932;0.20416593551635742;2046772
6845;42767;10341;0.4826388888888889;0.0;48;0.4826388888888889;0.20412802696228027;2050104
6846;42767;14345;0.46853146853146854;0.0;46;0.46853146853146854;0.19286489486694336;2046061
6847;42767;15213;0.5056179775280899;0.0;50;0.5056179775280899;0.18979334831237793;2045337
6848;42767;17043;0.6102941176470589;0.0;61;0.6102941176470589;0.20087265968322754;2069819
6849;42767;17311;0.5547703180212014;0.0;55;0.5547703180212014;0.21362090110778809;2063695
6850;42767;17409;0.6185185185185185;0.0;61;0.6185185185185185;0.19954204559326172;2070438
6851;42767;20285;0.55;0.0;55;0.55;0.21317291259765625;2051000
6852;42767;21200;0.5547703180212014;0.0010027885437011719;55;0.5547703180212014;0.20230460166931152;2063695
6853;42767;26405;0.6185185185185185;0.0;61;0.6185185185185185;0.198899507522583;2070438
6854;42767;31408;0.5641891891891891;0.0;56;0.5641891891891891;0.210005521774292;2072492
6855;42768;2495;0.47878787878787876;0.0;47;0.47878787878787876;0.22805428504943848;2068185
6856;42768;29527;0.4351851851851852;0.0;43;0.4351851851851852;0.24245738983154297;2054502
6857;42768;30752;0.6360544217687075;0.0009996891021728516;63;0.6360544217687075;0.2618989944458008;2087874
6858;42770;21352;0.528169014084507;0.0;52;0.528169014084507;0.21344757080078125;2058335
6859;42770;28558;0.5149501661129569;0.0;51;0.5149501661129569;0.20755577087402344;2063563
6860;42771;12897;0.42105263157894735;0.0;42;0.42105263157894735;0.2210705280303955;2050538
6861;42772;31069;0.4768211920529801;0.0;47;0.4768211920529801;0.43106508255004883;2055095
6862;42774;32738;0.4801223241590214;0.0;48;0.4801223241590214;0.18733859062194824;2067171
6863;42775;22778;0.5732484076433121;0.0;57;0.5732484076433121;0.190948486328125;2084015
6864;42784;3507;0.5309090909090909;0.0;53;0.5309090909090909;0.3711543083190918;2054516
6865;42785;3507;0.5266903914590747;0.0;52;0.5266903914590747;0.1905958652496338;2056544
6866;42787;24125;0.6511627906976745;0.0;65;0.6511627906976745;0.30149173736572266;2095420
6867;42787;24970;0.6089743589743589;0.0;60;0.6089743589743589;0.19424724578857422;2091627
6868;42787;27262;0.5592105263157895;0.0;55;0.5592105263157895;0.1978440284729004;2075455
6869;42789;33817;0.5762081784386617;0.0;57;0.5762081784386617;0.20889902114868164;2061035
6870;42791;21458;0.6380597014925373;0.0;63;0.6380597014925373;0.18737220764160156;2073388
6871;42791;25221;0.6937984496124031;0.00099945068359375;69;0.6937984496124031;0.21616435050964355;2078814
6872;42793;11872;0.4108527131782946;0.0;41;0.4108527131782946;0.21275591850280762;2022093
6873;42793;17107;0.421259842519685;0.0;42;0.421259842519685;0.24894356727600098;2022554
6874;42793;25085;0.49416342412451364;0.0;49;0.49416342412451364;0.41513752937316895;2038331
6875;42793;25305;0.4329501915708812;0.0009999275207519531;43;0.4329501915708812;0.2183525562286377;2027769
6876;42793;33281;0.3588039867109635;0.0;35;0.3588039867109635;0.2005138397216797;2027044
6877;42797;1246;0.5325443786982249;0.0;53;0.5325443786982249;0.2544243335723877;2085911
6878;42797;24740;0.5572289156626506;0.0;55;0.5572289156626506;0.27500367164611816;2089322
6879;42797;33850;0.5166163141993958;0.0;51;0.5166163141993958;0.19208383560180664;2078365
6880;42849;13569;0.47706422018348627;0.0;47;0.47706422018348627;0.27010512351989746;2066394
6881;42849;20398;0.4921135646687697;0.0;49;0.4921135646687697;0.2329871654510498;2065604
6882;42851;11904;0.42356687898089174;0.0;42;0.42356687898089174;0.20894670486450195;2047496
6883;42851;14308;0.4919093851132686;0.0;49;0.4919093851132686;0.20976805686950684;2061864
6884;42851;24014;0.4249201277955272;0.0;42;0.4249201277955272;0.30599188804626465;2047417
6885;42852;31761;0.5363321799307958;0.0;53;0.5363321799307958;0.19292140007019043;2062615
6886;42976;10662;0.5469798657718121;0.0;54;0.5469798657718121;0.2820005416870117;2069542
6887;42976;16051;0.6360544217687075;0.0;63;0.6360544217687075;0.20427703857421875;2087874
6888;42976;17092;0.5238095238095238;0.0;52;0.5238095238095238;0.19772100448608398;2062233
6889;42976;31574;0.44954128440366975;0.0;44;0.44954128440366975;0.1952664852142334;2059401
6890;42976;33799;0.5868055555555556;0.0;58;0.5868055555555556;0.19375348091125488;2073414
6891;42976;34896;0.46488294314381273;0.0;46;0.46488294314381273;0.26181459426879883;2050973
6892;42977;21460;0.5836065573770491;0.0;58;0.5836065573770491;0.2101132869720459;2081750
6893;42977;21964;0.5767918088737202;0.0;57;0.5767918088737202;0.19714784622192383;2073809
6894;42978;4146;0.7100371747211895;0.0;71;0.7100371747211895;0.2294597625732422;2089007
6895;42978;29153;0.5944055944055944;0.0;59;0.5944055944055944;0.20009517669677734;2074033
6896;42979;8038;0.5161290322580645;0.0;51;0.5161290322580645;0.19836711883544922;2068159
6897;42979;19526;0.5017543859649123;0.0;50;0.5017543859649123;0.19536280632019043;2052975
6898;42979;26298;0.46853146853146854;0.0;46;0.46853146853146854;0.18986773490905762;2046061
6899;42979;27085;0.636;0.0;63;0.636;0.24364161491394043;2062642
6900;42979;32048;0.5261324041811847;0.0;52;0.5261324041811847;0.20541834831237793;2059349
6901;42979;32517;0.6185185185185185;0.0;61;0.6185185185185185;0.22420930862426758;2070438
6902;42979;32693;0.6185185185185185;0.0;61;0.6185185185185185;0.28316521644592285;2070438
6903;42979;35243;0.4432624113475177;0.0;44;0.4432624113475177;0.20291829109191895;2038752
6904;42980;3290;0.5463258785942492;0.0;54;0.5463258785942492;0.20615386962890625;2076943
6905;42980;4142;0.564935064935065;0.0;56;0.564935064935065;0.21582436561584473;2078879
6906;42980;13569;0.6098360655737705;0.0;60;0.6098360655737705;0.5085408687591553;2087966
6907;42980;27235;0.5078864353312302;0.0;50;0.5078864353312302;0.20665526390075684;2069489
6908;42980;31904;0.6360544217687075;0.0;63;0.6360544217687075;0.1935582160949707;2087874
6909;42984;9338;0.4681528662420382;0.000997304916381836;46;0.4681528662420382;0.20679926872253418;2058374
6910;42984;18750;0.49050632911392406;0.0;49;0.49050632911392406;0.22320055961608887;2064748
6911;42984;23530;0.4752186588921283;0.0;47;0.4752186588921283;0.2395946979522705;2073097
6912;42984;32392;0.5856164383561644;0.0;58;0.5856164383561644;0.1995992660522461;2075284
6913;42984;33835;0.5686900958466453;0.0;56;0.5686900958466453;0.28954601287841797;2082382
6914;42986;11186;0.6;0.0;60;0.6;0.22210001945495605;2077457
6915;42987;940;0.5373665480427047;0.0;53;0.5373665480427047;0.21302533149719238;2058875
6916;42987;1093;0.5173611111111112;0.0;51;0.5173611111111112;0.21383142471313477;2057874
6917;42987;1094;0.5173611111111112;0.0;51;0.5173611111111112;0.3902592658996582;2057874
6918;42987;8495;0.504885993485342;0.0;50;0.504885993485342;0.21268606185913086;2064037
6919;42987;8914;0.5684210526315789;0.0;56;0.5684210526315789;0.19219613075256348;2067738
6920;42987;18759;0.5907590759075908;0.0009992122650146484;59;0.5907590759075908;0.22844457626342773;2082369
6921;42987;33546;0.6360544217687075;0.0;63;0.6360544217687075;0.21187758445739746;2087874
6922;42992;21029;0.5324232081911263;0.0;53;0.5324232081911263;0.21239209175109863;2063708
6923;42993;3921;0.5291970802919708;0.0;52;0.5291970802919708;0.2149372100830078;2053660
6924;42993;11616;0.4919614147909968;0.0;49;0.4919614147909968;0.1959078311920166;2062799
6925;42993;19126;0.5291970802919708;0.0;52;0.5291970802919708;0.20406651496887207;2053660
6926;42993;26026;0.46646341463414637;0.0;46;0.46646341463414637;0.21145868301391602;2064142
6927;42994;23522;0.5333333333333333;0.0;53;0.5333333333333333;0.2430117130279541;2074770
6928;42994;24139;0.7294520547945206;0.0;72;0.7294520547945206;0.19681787490844727;2107918
6929;42994;25967;0.5111111111111111;0.0;51;0.5111111111111111;0.18499970436096191;2069331
6930;42994;30575;0.5116279069767442;0.0;51;0.5116279069767442;0.1963486671447754;2083277
6931;43002;20933;0.43509615384615385;0.0;43;0.43509615384615385;0.21276473999023438;2092850
6932;43006;13064;0.6753246753246753;0.0;67;0.6753246753246753;0.23048901557922363;2058810
6933;43006;13066;0.6753246753246753;0.0;67;0.6753246753246753;0.38336801528930664;2058810
6934;43007;28749;0.608058608058608;0.0;60;0.608058608058608;0.23216938972473145;2069898
6935;43007;29190;0.6463878326996197;0.0;64;0.6463878326996197;0.19613409042358398;2072216
6936;43007;29466;0.5641025641025641;0.0;56;0.5641025641025641;0.19962024688720703;2060574
6937;43007;35062;0.37383177570093457;0.0;37;0.37383177570093457;0.22631311416625977;2037948
6938;43008;33953;0.7417840375586855;0.0;74;0.7417840375586855;0.20543622970581055;2058942
6939;43008;35535;0.4247104247104247;0.0;42;0.4247104247104247;0.21233129501342773;2025280
6940;43008;35536;0.4247104247104247;0.0;42;0.4247104247104247;0.20629072189331055;2025280
6941;43009;784;0.48589341692789967;0.0;48;0.48589341692789967;0.21496295928955078;2064985
6942;43009;3104;0.4181184668989547;0.0;41;0.4181184668989547;0.20516586303710938;2035262
6943;43009;4879;0.4666666666666667;0.0009965896606445312;46;0.4666666666666667;0.3346531391143799;2045205
6944;43009;11041;0.4340277777777778;0.0;43;0.4340277777777778;0.20038723945617676;2039226
6945;43011;25051;0.43157894736842106;0.0;43;0.43157894736842106;0.22074675559997559;2037435
6946;43012;35623;0.44656488549618323;0.0;44;0.44656488549618323;0.2047131061553955;2030956
6947;43165;24338;0.4552238805970149;0.0;45;0.4552238805970149;0.2256171703338623;2035315
6948;43165;26370;0.37542662116040953;0.0;37;0.37542662116040953;0.2405080795288086;2027966
6949;43165;34546;0.45864661654135336;0.0;45;0.45864661654135336;0.19577479362487793;2035157
6950;43188;27350;0.5209790209790209;0.0010080337524414062;52;0.5209790209790209;0.20638322830200195;2057716
6951;43197;12835;0.4823529411764706;0.0;48;0.4823529411764706;0.21909332275390625;2073637
6952;43197;25836;0.5601173020527859;0.0;56;0.5601173020527859;0.2205045223236084;2094695
6953;43198;7084;0.5508771929824562;0.0;55;0.5508771929824562;0.19683146476745605;2063853
6954;43198;7999;0.7523364485981309;0.0;75;0.7523364485981309;0.2149348258972168;2061352
6955;43198;10535;0.3493975903614458;0.0009908676147460938;34;0.3493975903614458;0.2080669403076172;2035709
